07:43:26.861303 config: drop-rate=0.20, max-delay=100ms, seed=2387230234324
16:58:48.738595 [queue=2] packet #6, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delayed for 50ms
16:58:48.740642 [queue=2] packet #8, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is dropped
16:58:48.790102 [queue=1] packet #6, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delivered
16:58:48.795103 [queue=0] packet #3, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delivered
16:58:50.741101 [queue=1] packet #8, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delayed for 32ms
16:58:50.775023 [queue=0] packet #8, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delivered
16:58:50.783995 [queue=1] packet #0, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 11ms
16:58:50.783995 [queue=2] packet #0, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 65ms
16:58:50.786778 [queue=3] packet #0, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 9ms
16:58:50.790028 [queue=3] packet #0, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is dropped
16:58:50.794130 [queue=3] packet #0, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is dropped
16:58:50.795962 [queue=2] packet #0, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:58:50.795962 [queue=2] packet #0, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is dropped
16:58:50.799959 [queue=1] packet #0, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:58:50.830850 [queue=2] packet #9, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 93ms
16:58:50.834841 [queue=2] packet #10, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is dropped
16:58:50.838172 [queue=3] packet #11, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 59ms
16:58:50.842817 [queue=4] packet #12, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 63ms
16:58:50.845806 [queue=5] packet #13, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 73ms
16:58:50.852791 [queue=5] packet #14, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 25ms
16:58:50.852791 [queue=4] packet #0, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:58:50.853818 [queue=5] packet #15, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is dropped
16:58:50.862786 [queue=5] packet #16, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is dropped
16:58:50.870740 [queue=5] packet #17, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is dropped
16:58:50.876728 [queue=6] packet #18, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=8 is delayed for 92ms
16:58:50.879713 [queue=5] packet #14, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:58:50.901443 [queue=4] packet #11, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:58:50.908371 [queue=3] packet #12, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:58:50.925323 [queue=2] packet #9, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:58:50.926321 [queue=3] packet #14, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 5ms
16:58:50.927372 [queue=2] packet #13, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:58:50.934301 [queue=1] packet #14, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:58:50.961489 [queue=2] packet #11, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 33ms
16:58:50.972366 [queue=1] packet #18, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=8 is delivered
16:58:50.980419 [queue=2] packet #12, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 4ms
16:58:50.985407 [queue=1] packet #12, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:58:50.996770 [queue=0] packet #11, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:58:51.025657 [queue=1] packet #9, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 64ms
16:58:51.041736 [queue=2] packet #13, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 69ms
16:58:51.056691 [queue=3] packet #18, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 51ms
16:58:51.091390 [queue=2] packet #9, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:58:51.109199 [queue=1] packet #18, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:58:51.110910 [queue=0] packet #13, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:59:00.887718 [queue=1] packet #10, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 35ms
16:59:00.888779 [queue=1] packet #15, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is dropped
16:59:00.889718 [queue=1] packet #16, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is dropped
16:59:00.890946 [queue=1] packet #17, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is dropped
16:59:00.923434 [queue=0] packet #10, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:59:00.947624 [queue=1] packet #10, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 12ms
16:59:00.960611 [queue=0] packet #10, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:59:05.934879 [queue=1] packet #15, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 30ms
16:59:05.935884 [queue=1] packet #16, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is dropped
16:59:05.936884 [queue=2] packet #17, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 41ms
16:59:05.965281 [queue=1] packet #15, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:59:05.980857 [queue=0] packet #17, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:59:05.980857 [queue=1] packet #15, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 51ms
16:59:05.993909 [queue=2] packet #17, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 37ms
16:59:06.031479 [queue=1] packet #17, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:59:06.033274 [queue=0] packet #15, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:59:11.036970 [queue=1] packet #16, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 6ms
16:59:11.044415 [queue=0] packet #16, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:59:11.062467 [queue=1] packet #16, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 22ms
16:59:11.084840 [queue=0] packet #16, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:59:11.097325 [queue=0] packet #19, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is dropped
16:59:11.098476 [queue=1] packet #20, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 34ms
16:59:11.099983 [queue=2] packet #21, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=3 is delayed for 34ms
16:59:11.101323 [queue=2] packet #22, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is dropped
16:59:11.134329 [queue=0] packet #21, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=3 is delivered
16:59:11.134329 [queue=0] packet #20, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:59:11.147197 [queue=0] packet #21, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is dropped
16:59:11.159055 [queue=1] packet #20, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 36ms
16:59:11.196458 [queue=0] packet #20, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:59:16.173929 [queue=1] packet #19, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delayed for 26ms
16:59:16.174938 [queue=1] packet #21, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=3 is dropped
16:59:16.175933 [queue=2] packet #22, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delayed for 15ms
16:59:16.192571 [queue=1] packet #22, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delivered
16:59:16.201571 [queue=0] packet #19, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=10 is delivered
16:59:16.203554 [queue=1] packet #22, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 51ms
16:59:16.229726 [queue=2] packet #19, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 93ms
16:59:16.236566 [queue=3] packet #22, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delayed for 57ms
16:59:16.256877 [queue=2] packet #22, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:59:16.294630 [queue=1] packet #22, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:59:16.298352 [queue=2] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delayed for 73ms
16:59:16.298352 [queue=3] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delayed for 91ms
16:59:16.299381 [queue=3] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is dropped
16:59:16.300399 [queue=4] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delayed for 85ms
16:59:16.301343 [queue=5] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delayed for 25ms
16:59:16.302337 [queue=6] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delayed for 56ms
16:59:16.303333 [queue=6] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is dropped
16:59:16.325088 [queue=5] packet #19, 127.0.0.1:55257 -> 127.0.0.1:55258, sz=0 is delivered
16:59:16.328094 [queue=4] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delivered
16:59:16.360053 [queue=3] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delivered
16:59:16.372017 [queue=2] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delivered
16:59:16.386973 [queue=1] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delivered
16:59:16.391027 [queue=0] packet #0, 127.0.0.1:55258 -> 127.0.0.1:55257, sz=0 is delivered
17:01:43.121159 [queue=1] packet #0, 127.0.0.1:65212 -> 127.0.0.1:8080, sz=0 is delayed for 59ms
17:01:43.181396 [queue=0] packet #0, 127.0.0.1:65212 -> 127.0.0.1:8080, sz=0 is delivered
17:01:43.186711 [queue=0] packet #0, 127.0.0.1:65213 -> 127.0.0.1:65212, sz=0 is dropped
17:01:46.123192 [queue=0] packet #0, 127.0.0.1:65212 -> 127.0.0.1:8080, sz=0 is dropped
17:01:49.125452 [queue=1] packet #0, 127.0.0.1:65212 -> 127.0.0.1:8080, sz=0 is delayed for 0s
17:01:49.126150 [queue=0] packet #0, 127.0.0.1:65212 -> 127.0.0.1:8080, sz=0 is delivered
17:01:49.131232 [queue=1] packet #0, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 88ms
17:01:49.219786 [queue=0] packet #0, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:01:49.230768 [queue=0] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is dropped
17:01:49.264430 [queue=1] packet #1, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delayed for 16ms
17:01:49.267257 [queue=2] packet #2, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delayed for 2ms
17:01:49.275318 [queue=1] packet #2, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delivered
17:01:49.276232 [queue=2] packet #3, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delayed for 34ms
17:01:49.281476 [queue=3] packet #2, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 18ms
17:01:49.283260 [queue=2] packet #1, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delivered
17:01:49.284210 [queue=2] packet #4, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is dropped
17:01:49.293191 [queue=3] packet #1, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 59ms
17:01:49.296178 [queue=4] packet #5, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delayed for 66ms
17:01:49.302165 [queue=5] packet #6, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delayed for 98ms
17:01:49.303162 [queue=4] packet #2, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:01:49.308313 [queue=5] packet #7, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=1 is delayed for 80ms
17:01:49.314139 [queue=6] packet #8, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 18ms
17:01:49.316425 [queue=5] packet #3, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delivered
17:01:49.322499 [queue=6] packet #3, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 47ms
17:01:49.334077 [queue=5] packet #8, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:49.340065 [queue=6] packet #8, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 7ms
17:01:49.349061 [queue=5] packet #8, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:01:49.355614 [queue=4] packet #1, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:01:49.366885 [queue=3] packet #5, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delivered
17:01:49.371177 [queue=2] packet #3, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:01:49.372916 [queue=3] packet #5, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 74ms
17:01:49.390821 [queue=2] packet #7, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=1 is delivered
17:01:49.395813 [queue=2] packet #7, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is dropped
17:01:49.402009 [queue=1] packet #6, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delivered
17:01:49.407771 [queue=2] packet #6, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 18ms
17:01:49.426356 [queue=1] packet #6, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:01:49.456521 [queue=0] packet #5, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:01:54.446835 [queue=1] packet #4, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delayed for 89ms
17:01:54.454810 [queue=1] packet #7, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=1 is dropped
17:01:54.537177 [queue=0] packet #4, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=10 is delivered
17:01:54.547850 [queue=1] packet #4, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 80ms
17:01:54.549680 [queue=2] packet #8, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 30ms
17:01:54.579880 [queue=1] packet #8, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:01:54.604852 [queue=2] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 41ms
17:01:54.605808 [queue=3] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 94ms
17:01:54.606802 [queue=3] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is dropped
17:01:54.611795 [queue=4] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 70ms
17:01:54.613972 [queue=5] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 35ms
17:01:54.614796 [queue=6] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 74ms
17:01:54.628479 [queue=5] packet #4, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:01:54.646894 [queue=4] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.651543 [queue=3] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.665682 [queue=3] packet #9, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is dropped
17:01:54.667653 [queue=4] packet #10, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 18ms
17:01:54.668773 [queue=5] packet #11, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 35ms
17:01:54.670883 [queue=6] packet #12, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 41ms
17:01:54.672640 [queue=7] packet #13, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 14ms
17:01:54.673646 [queue=8] packet #14, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 23ms
17:01:54.674634 [queue=8] packet #15, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is dropped
17:01:54.676636 [queue=9] packet #16, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 81ms
17:01:54.678231 [queue=10] packet #17, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 21ms
17:01:54.679620 [queue=11] packet #18, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=8 is delayed for 72ms
17:01:54.684666 [queue=10] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.686603 [queue=9] packet #10, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:01:54.687604 [queue=8] packet #13, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:01:54.692589 [queue=7] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.698662 [queue=6] packet #14, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:01:54.700574 [queue=5] packet #17, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:01:54.701635 [queue=4] packet #0, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.705556 [queue=3] packet #11, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:01:54.713532 [queue=2] packet #12, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:01:54.721511 [queue=3] packet #10, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 76ms
17:01:54.740462 [queue=4] packet #13, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 28ms
17:01:54.753143 [queue=3] packet #18, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=8 is delivered
17:01:54.759191 [queue=2] packet #16, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:01:54.760052 [queue=3] packet #14, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 16ms
17:01:54.770991 [queue=2] packet #13, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.777924 [queue=1] packet #14, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.780030 [queue=1] packet #17, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is dropped
17:01:54.797863 [queue=0] packet #10, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.801855 [queue=1] packet #11, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 63ms
17:01:54.816305 [queue=2] packet #12, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 75ms
17:01:54.831395 [queue=2] packet #18, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is dropped
17:01:54.848770 [queue=3] packet #16, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 69ms
17:01:54.865317 [queue=2] packet #11, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.893060 [queue=1] packet #12, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:54.919119 [queue=0] packet #16, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:59.786455 [queue=0] packet #9, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is dropped
17:01:59.787523 [queue=1] packet #15, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 66ms
17:01:59.788528 [queue=2] packet #17, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 15ms
17:01:59.790526 [queue=3] packet #18, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=8 is delayed for 33ms
17:01:59.806034 [queue=2] packet #17, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:01:59.817757 [queue=3] packet #17, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 66ms
17:01:59.824740 [queue=2] packet #18, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=8 is delivered
17:01:59.836884 [queue=3] packet #18, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 17ms
17:01:59.856115 [queue=1] packet #18, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:59.856115 [queue=1] packet #15, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:01:59.870009 [queue=2] packet #15, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 80ms
17:01:59.884886 [queue=1] packet #17, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:01:59.951158 [queue=0] packet #15, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:04.876037 [queue=0] packet #9, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is dropped
17:02:09.900631 [queue=1] packet #9, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 39ms
17:02:09.940537 [queue=0] packet #9, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:02:09.987805 [queue=0] packet #9, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is dropped
17:02:14.964941 [queue=1] packet #9, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 29ms
17:02:15.006814 [queue=0] packet #9, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:02:15.074526 [queue=1] packet #9, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 11ms
17:02:15.089914 [queue=0] packet #9, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:15.110535 [queue=1] packet #19, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 8ms
17:02:15.111534 [queue=2] packet #20, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delayed for 65ms
17:02:15.112760 [queue=3] packet #21, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=3 is delayed for 30ms
17:02:15.113529 [queue=4] packet #22, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delayed for 65ms
17:02:15.119512 [queue=3] packet #19, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:02:15.128504 [queue=4] packet #19, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 25ms
17:02:15.146441 [queue=3] packet #21, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=3 is delivered
17:02:15.154007 [queue=4] packet #21, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 72ms
17:02:15.154664 [queue=3] packet #19, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:15.179352 [queue=2] packet #20, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=10 is delivered
17:02:15.180350 [queue=1] packet #22, 127.0.0.1:65214 -> 127.0.0.1:65212, sz=0 is delivered
17:02:15.189504 [queue=2] packet #20, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 32ms
17:02:15.200319 [queue=3] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 40ms
17:02:15.204519 [queue=3] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is dropped
17:02:15.221981 [queue=2] packet #20, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:15.228223 [queue=1] packet #21, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:15.242309 [queue=0] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:17.204539 [queue=1] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 60ms
17:02:17.265969 [queue=0] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:19.204554 [queue=0] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is dropped
17:02:21.205318 [queue=1] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 59ms
17:02:21.265613 [queue=0] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:23.205496 [queue=1] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 39ms
17:02:23.246075 [queue=0] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:25.205609 [queue=1] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 65ms
17:02:25.272515 [queue=0] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:02:27.206416 [queue=1] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delayed for 67ms
17:02:27.274590 [queue=0] packet #22, 127.0.0.1:65212 -> 127.0.0.1:65214, sz=0 is delivered
17:03:35.839416 [queue=1] packet #0, 127.0.0.1:50849 -> 127.0.0.1:8080, sz=0 is delayed for 30ms
17:03:35.870880 [queue=0] packet #0, 127.0.0.1:50849 -> 127.0.0.1:8080, sz=0 is delivered
17:03:35.875654 [queue=1] packet #0, 127.0.0.1:50850 -> 127.0.0.1:50849, sz=0 is delayed for 17ms
17:03:35.893026 [queue=0] packet #0, 127.0.0.1:50850 -> 127.0.0.1:50849, sz=0 is delivered
17:03:35.904447 [queue=1] packet #0, 127.0.0.1:50849 -> 127.0.0.1:50850, sz=0 is delayed for 85ms
17:03:35.938226 [queue=2] packet #1, 127.0.0.1:50849 -> 127.0.0.1:50850, sz=10 is delayed for 61ms
17:03:35.942224 [queue=3] packet #2, 127.0.0.1:50849 -> 127.0.0.1:50850, sz=10 is delayed for 26ms
17:03:35.944221 [queue=4] packet #3, 127.0.0.1:50849 -> 127.0.0.1:50850, sz=10 is delayed for 87ms
